Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-2108.144	-2425.322	317.1772	2.053804	7.91606	0.9889516
6	-2105.451	-2422.911	317.4606	1.922821	6.548926	1.113707
12	-2108.643	-2426.385	317.7423	1.946418	5.369371	1.096993
18	-2102.498	-2420.423	317.9248	1.937249	4.97197	1.035896
24	-2107.779	-2425.233	317.4544	1.788147	6.653811	1.216671
30	-2106.86	-2424.318	317.4577	1.778909	6.162629	1.314425
36	-2107.175	-2424.377	317.2015	1.653478	6.822335	1.494958
42	-2109.613	-2426.969	317.3558	1.584055	6.147714	1.54553
48	-2103.406	-2420.549	317.143	1.555174	6.422034	1.674666
54	-2118.855	-2436.122	317.2672	1.558996	5.524861	1.738026
60	-2097.776	-2414.851	317.075	1.558996	7.197962	1.599418
66	-2101.236	-2418.271	317.0355	1.60625	7.88057	1.49291
72	-2120.456	-2437.351	316.8955	1.668969	8.622086	1.447391
78	-2114.28	-2431.087	316.8069	1.680755	8.778045	1.484677
84	-2118.312	-2435.194	316.8821	1.727431	8.818331	1.385723
90	-2104.313	-2421.747	317.4339	1.688626	6.266469	1.385723
96	-2113.225	-2430.385	317.1594	1.688626	6.952305	1.479123
102	-2111.45	-2428.825	317.3743	2.239573	7.468514	0.5212908
108	-2111.461	-2428.782	317.3203	2.292113	7.468514	0.5349693
114	-2103.797	-2421.138	317.3407	1.628559	7.345366	1.320966
120	-2115.639	-2432.699	317.0603	1.586413	7.324642	1.571033
126	-2112.402	-2429.309	316.907	1.609217	9.605069	1.354581
132	-2120.964	-2438.108	317.1435	1.648578	9.605069	1.122799
138	-2111.618	-2428.797	317.1796	1.770773	6.92905	1.404599
144	-2119.455	-2437.003	317.5485	1.687411	6.941353	1.168497
150	-2119.752	-2437.405	317.6527	1.599342	5.991714	1.334791
156	-2127.866	-2445.317	317.4516	1.64094	6.652852	1.34012
162	-2106.131	-2422.954	316.8233	1.639034	7.860888	1.627729
168	-2101.988	-2418.901	316.9129	1.54458	6.820902	1.781615
174	-2116.143	-2433.025	316.8814	1.619137	6.576817	1.789031
180	-2118.653	-2436.12	317.4667	1.593555	5.873177	1.505186
186	-2123.653	-2440.53	316.8778	1.57441	6.324313	1.861811
192	-2124.073	-2440.958	316.8848	1.442076	6.047572	1.990435
198	-2127.61	-2444.916	317.306	1.665907	6.734126	1.420641
204	-2123.923	-2441.101	317.1781	1.607947	6.329288	1.626925
210	-2118.411	-2435.312	316.9014	1.530276	6.206787	1.894443
216	-2115.004	-2431.536	316.5315	1.533522	7.972987	1.890462
222	-2109.228	-2426.387	317.1596	1.623073	6.172198	1.655653
228	-2121.105	-2437.864	316.7591	1.533375	6.561608	1.93364
234	-2109.189	-2426.639	317.4507	1.720618	6.907154	1.230206
240	-2110.972	-2427.822	316.8501	1.871538	9.704199	1.170984
246	-2105.176	-2422.37	317.1937	1.761872	8.481089	1.149132
252	-2097.291	-2414.717	317.4262	1.701155	7.57458	1.149132
258	-2090.361	-2407.718	317.3571	1.618044	7.935712	1.21997
264	-2093.52	-2410.794	317.274	1.687602	8.006676	1.21997
270	-2094.711	-2411.883	317.1725	1.720788	8.197407	1.247299
276	-2084.007	-2401.336	317.3288	1.627586	7.240897	1.348411
282	-2101.886	-2419.295	317.4084	1.765199	7.164968	1.18163
288	-2109.721	-2426.852	317.1309	1.742654	8.868318	1.160762
